,renewables_electricity,renewables_consumption
1299,3.135,8.021
1300,0.445,
1301,0.33,
1302,0.6709999999999999,
1303,1.349,
1304,1.109,
1305,1.036,
1306,0.688,
1307,0.579,
1308,0.369,
1309,0.616,
1310,0.8320000000000001,
1311,0.7979999999999999,
1312,0.9990000000000001,
1313,1.263,
1314,0.204,
1315,0.495,
1316,0.41200000000000003,
1317,0.45799999999999996,
1318,0.419,
1319,0.387,
1320,0.0,
1321,0.0,
1322,0.0,
1323,0.0,
1324,0.0,
1325,0.0,
1326,0.0,
1327,0.0,
1328,0.0,
1329,0.0,
1330,0.006,
1331,0.006,
1332,0.006999999999999999,
1333,0.008,
1334,0.008,
1335,0.008,
1336,0.008,
1337,0.008,
1338,0.008,
1339,0.008,
1340,0.34,0.943
1341,0.32799999999999996,0.904
1342,0.35700000000000004,0.9790000000000001
1343,0.332,0.905
1344,0.428,1.158
1345,0.45899999999999996,1.236
1346,0.436,1.165
1347,0.5820000000000001,1.5419999999999998
1348,0.602,1.589
1349,0.684,1.794
1350,0.9109999999999999,2.375
1351,1.113,2.8819999999999997
1352,1.183,3.0460000000000003
1353,1.525,3.906
1354,1.511,3.843
1355,1.679,4.249
1356,2.095,5.252000000000002
1357,2.5380000000000003,6.341
1358,2.205,5.331
1359,2.439,6.039
1360,0.171,0.474
1361,0.168,0.46299999999999997
1362,0.151,0.415
1363,0.141,0.385
1364,0.195,0.528
1365,0.209,0.562
1366,0.24600000000000002,0.657
1367,0.265,0.703
1368,0.282,0.745
1369,0.268,0.703
1370,0.268,0.6990000000000001
1371,0.24600000000000002,0.637
1372,0.308,0.7929999999999999
1373,0.37,0.948
1374,0.39799999999999996,1.012
1375,0.431,1.09
1376,0.457,1.15
1377,0.6,1.501
1378,0.684,1.7009999999999998
1379,0.684,1.9180000000000001
1380,7.34,21.014
1381,6.371,18.325
1382,5.247999999999998,15.956
1383,5.693,15.002
1384,5.769,16.646
1385,5.138999999999999,17.752
1386,6.377999999999999,18.569000000000006
1387,6.433,17.840999999999994
1388,7.396,22.712
1389,8.067,21.730999999999998
1390,7.4270000000000005,19.878
1391,8.631,24.861
1392,9.839,27.714000000000002
1393,12.97,33.394
1394,14.335999999999999,36.413000000000004
1395,16.39,37.815
1396,21.223000000000006,53.047
1397,27.618000000000002,69.85300000000001
1398,27.956999999999997,69.027
1399,29.081999999999997,71.139
1400,0.0,
1401,0.0,
1402,0.0,
1403,0.0,
1404,0.0,
1405,0.0,
1406,0.0,
1407,0.0,
1408,0.0,
1409,0.0,
1410,0.001,
1411,0.01,
1412,0.026000000000000002,
1413,0.035,
1414,0.075,
1415,0.102,
1416,0.136,
1417,0.172,
1418,0.19899999999999998,
1419,0.19899999999999998,
1420,0.505,
1421,0.52,
1422,0.515,
1423,0.547,
1424,0.5710000000000001,
1425,0.5429999999999999,
1426,0.496,
1427,0.523,
1428,0.593,
1429,0.607,
1430,0.653,
1431,0.551,
1432,0.578,
1433,0.594,
1434,0.595,
1435,0.68,
1436,0.6629999999999999,
1437,0.623,
1438,0.648,
1439,0.636,
1440,40.400999999999996,109.61
1441,36.319,95.787
1442,32.605,85.81299999999997
1443,28.44400000000001,73.997
1444,34.075,88.81299999999996
1445,37.783,97.523
1446,39.176,102.585
1447,37.041,96.223
1448,46.828,126.145
1449,34.425,92.663
1450,45.128,120.78399999999999
1451,44.526,118.54899999999999
1452,42.004,110.542
1453,39.08,102.728
1454,52.253,135.999
1455,46.67,121.77799999999999
1456,47.498999999999995,124.545
1457,50.543,130.77100000000002
1458,54.007,140.868
1459,55.36,154.825
1460,0.0,
1461,0.0,
1462,0.0,
1463,0.0,
1464,0.0,
1465,0.004,
1466,0.004,
1467,0.004,
1468,0.006999999999999999,
1469,0.022000000000000002,
1470,0.044000000000000004,
1471,0.061,
1472,0.06,
1473,0.122,
1474,0.2,
1475,0.221,
1476,0.247,
1477,0.41600000000000004,
1478,0.457,
1479,0.513,
1480,0.0,
1481,0.0,
1482,0.0,
1483,0.0,
1484,0.0,
1485,0.0,
1486,1.733,
1487,1.271,
1488,1.524,
1489,2.05,
1490,2.7230000000000003,
1491,1.192,
1492,1.462,
1493,2.479,
1494,1.734,
1495,1.476,
1496,1.825,
1497,1.111,
1498,2.235,
1499,2.5069999999999997,
1500,0.775,2.1719999999999997
1501,1.068,2.948
1502,1.036,2.841
1503,1.6440000000000001,4.481
1504,1.791,4.846
1505,1.175,3.15
1506,1.171,3.116
1507,1.185,3.137
1508,1.218,3.205
1509,2.9330000000000003,7.7639999999999985
1510,4.092,10.76
1511,2.676,6.9910000000000005
1512,2.3480000000000003,6.0760000000000005
1513,4.118,10.241
1514,3.5460000000000003,9.062999999999999
1515,4.396,11.157
1516,4.655,11.712
1517,4.636,11.587
1518,6.481,16.116
1519,7.933,18.679000000000002
1520,9.562999999999999,
1521,11.737,
1522,12.579,
1523,10.8,
1524,11.589,
1525,13.175999999999998,
1526,14.610999999999999,
1527,15.943,
1528,15.012,
1529,16.825,
1530,16.535,
1531,16.71,
1532,15.062000000000001,
1533,14.464,
1534,16.086,
1535,17.099,
1536,15.51,
1537,13.98,
1538,13.845,
1539,12.761,
1540,,
1541,,
1542,,
1543,,
1544,,
1545,,
1546,,
1547,,
1548,,
1549,,
1550,,
1551,,
1552,,
1553,,
1554,,
1555,,
1556,,
1557,,
1558,,
1559,,
1560,1.3659999999999999,
1561,1.3559999999999999,
1562,1.446,
1563,1.4969999999999999,
1564,1.5859999999999999,
1565,1.641,
1566,1.59,
1567,1.56,
1568,1.476,
1569,1.396,
1570,1.2429999999999999,
1571,1.399,
1572,1.6059999999999999,
1573,1.2819999999999998,
1574,1.5,
1575,1.527,
1576,1.403,
1577,1.608,
1578,1.1640000000000001,
1579,1.045,
1580,1.6159999999999999,
1581,1.831,
1582,2.0980000000000003,
1583,2.24,
1584,2.378,
1585,2.492,
1586,2.708,
1587,2.764,
1588,2.786,
1589,3.083,
1590,3.179,
1591,3.466,
1592,3.511,
1593,3.487,
1594,3.7739999999999996,
1595,3.443,
1596,4.22,
1597,4.67,
1598,4.941,
1599,5.42,
1600,2.971,8.312000000000001
1601,3.302,9.144
1602,3.975,10.911
1603,3.9619999999999997,10.811
1604,5.307,14.402999999999999
1605,7.447,20.082
1606,8.05,22.044
1607,7.5829999999999975,24.057
1608,9.531,28.393
1609,10.835,32.836
1610,11.197000000000001,31.976
1611,12.32,35.802
1612,12.481,36.273
1613,12.106,35.05
1614,11.648,34.226
1615,13.685,38.449
1616,14.777000000000001,40.107
1617,17.437,48.332
1618,18.884,54.214
1619,22.715,63.785
1620,27.881,77.874
1621,24.98,69.339
1622,28.118000000000002,77.335
1623,26.759,73.227
1624,30.357,83.41799999999998
1625,27.44400000000001,74.16199999999998
1626,27.95,75.068
1627,28.505,76.118
1628,27.993000000000002,74.28
1629,30.97,81.632
1630,32.285,85.484
1631,33.233000000000004,87.45200000000001
1632,31.22300000000001,81.741
1633,31.53,82.045
1634,33.827,87.536
1635,34.754,89.439
1636,36.135,92.414
1637,35.176,89.46600000000002
1638,36.319,91.486
1639,35.769,90.12
1640,0.375,
1641,0.435,
1642,0.606,
1643,0.696,
1644,0.7040000000000001,
1645,0.9009999999999999,
1646,0.807,
1647,0.7879999999999999,
1648,1.192,
1649,1.068,
1650,1.351,
1651,1.301,
1652,1.7309999999999999,
1653,2.176,
1654,2.394,
1655,2.293,
1656,2.392,
1657,2.529,
1658,2.7310000000000003,
1659,2.832,
1660,0.0,
1661,0.0,
1662,0.0,
1663,0.0,
1664,0.0,
1665,0.0,
1666,0.0,
1667,0.0,
1668,0.0,
1669,0.0,
1670,0.0,
1671,0.0,
1672,0.0,
1673,0.004,
1674,0.004,
1675,0.004,
1676,0.005,
1677,0.006,
1678,0.024,
1679,0.024,
1680,5.699,
1681,5.8629999999999995,
1682,8.165,
1683,7.3870000000000005,
1684,8.04,
1685,7.7029999999999985,
1686,6.212999999999999,
1687,6.178,
1688,5.6770000000000005,
1689,4.497,
1690,6.327000000000001,
1691,5.841,
1692,5.64,
1693,5.316,
1694,5.34,
1695,5.712999999999999,
1696,8.124,
1697,7.726,
1698,6.45,
1699,6.6960000000000015,
1700,140.727,394.749
1701,119.62700000000001,333.245
1702,128.47899999999998,355.537
1703,105.08,288.88
1704,108.404,296.1620000000001
1705,135.222,367.26
1706,119.28,321.824
1707,133.684,358.43800000000016
1708,139.05100000000002,370.52
1709,125.309,331.8540000000001
1710,117.598,307.62
1711,121.50200000000001,315.955
1712,143.17700000000005,369.93300000000005
1713,130.032,333.96
1714,137.52700000000002,351.009
1715,139.649,354.38599999999997
1716,144.785,364.119
1717,144.958,362.65
1718,142.455,355.801
1719,129.655,324.7990000000001
1720,0.0,0.0
1721,0.0,0.0
1722,0.0,0.0
1723,0.0,0.0
1724,0.0,0.0
1725,0.0,0.0
1726,0.0,0.0
1727,0.0,0.0
1728,0.0,0.0
1729,0.0,0.0
1730,0.0,0.0
1731,0.0,0.0
1732,0.0,0.0
1733,0.001,0.003
1734,0.001,0.003
1735,0.004,0.009000000000000001
1736,0.004,0.009000000000000001
1737,0.004,0.009000000000000001
1738,0.004,0.009000000000000001
1739,0.004,0.009000000000000001
1740,18.18,51.347
1741,19.842,52.88800000000001
1742,23.32800000000001,58.618
1743,27.976,69.84899999999999
1744,26.76,73.881
1745,31.734,82.57799999999997
1746,32.75,80.859
1747,29.798000000000002,84.147
1748,29.123,72.173
1749,29.092,75.42699999999998
1750,32.769,77.76
1751,29.678,79.354
1752,31.103,27.85
1753,33.825,128.519
1754,34.84,84.775
1755,37.468,87.225
1756,36.865,94.18700000000001
1757,33.953,86.515
1758,44.208,85.175
1759,50.44600000000001,105.21
1760,3.408,
1761,2.497,
1762,3.385,
1763,2.8160000000000003,
1764,3.765,
1765,3.71,
1766,3.616,
1767,3.705,
1768,3.949,
1769,3.883,
1770,4.1739999999999995,
1771,4.08,
1772,5.36,
1773,5.1370000000000005,
1774,5.1320000000000014,
1775,6.664,
1776,7.187,
1777,7.859,
1778,8.63,
1779,9.311,
1780,52.957,
1781,44.864,
1782,47.73,
1783,51.253,
1784,51.412,
1785,50.653999999999996,
1786,53.246,
1787,53.188,
1788,54.909,
1789,54.409,
1790,53.523999999999994,
1791,57.049,
1792,59.63,
1793,59.9,
1794,54.861999999999995,
1795,55.332,
1796,64.027,
1797,59.769,
1798,59.32,
1799,49.82100000000001,
1800,16.165,45.375
1801,17.601,49.065
1802,18.054000000000002,49.978
1803,18.554000000000002,51.03
1804,17.511,47.858999999999995
1805,18.26,49.295
1806,19.882,53.308
1807,19.805,53.037
1808,19.418,51.53
1809,19.877,53.427
1810,20.516,54.041000000000004
1811,22.046999999999997,57.617
1812,21.869,58.62600000000001
1813,23.247,60.108999999999995
1814,23.728,60.972
1815,25.206,64.303
1816,25.776,64.794
1817,30.6,78.667
1818,33.086,85.074
1819,34.207,88.17399999999998
1820,19.347,53.958
1821,17.475,48.422
1822,17.205,47.368
1823,17.612000000000005,48.2
1824,18.789,51.093
1825,18.224,49.247
1826,20.359,54.687
1827,18.752,50.037
1828,20.529,54.453
1829,20.079,52.97
1830,17.744,46.471000000000004
1831,19.75,51.426
1832,20.656999999999996,53.477
1833,19.803,50.956
1834,19.719,50.413999999999994
1835,20.874000000000002,53.032
1836,21.898000000000003,55.273999999999994
1837,23.092,57.958
1838,22.66,57.974
1839,21.425,59.271
1840,2.332,6.478
1841,2.783,7.68
1842,2.767,7.5870000000000015
1843,2.25,6.476
1844,3.207,8.488
1845,3.847,10.943
1846,4.291,12.550999999999998
1847,5.428999999999999,15.585999999999999
1848,6.607,22.594
1849,8.679,30.081999999999997
1850,10.889000000000001,35.929
1851,13.137,42.03
1852,16.879,52.306000000000004
1853,17.066,52.29600000000001
1854,19.842,58.68
1855,22.684,65.05
1856,22.807,62.536
1857,24.122,67.436
1858,21.616999999999997,64.426
1859,24.505,73.445
1860,12.868,35.746
1861,15.741,43.44300000000001
1862,9.732999999999999,26.686999999999998
1863,17.703,48.236000000000004
1864,12.314,33.347
1865,8.259,22.136999999999997
1866,15.722999999999999,42.628
1867,16.218,44.523
1868,14.640999999999998,40.254
1869,18.291,50.608000000000004
1870,28.351999999999997,77.736
1871,24.115,66.061
1872,19.372,53.147
1873,29.471999999999998,78.65899999999998
1874,31.561,83.544
1875,24.372,65.741
1876,32.31,84.414
1877,22.573,59.403
1878,29.401999999999997,76.358
1879,27.791999999999998,70.84
1880,0.0,0.0
1881,0.0,0.0
1882,0.0,0.0
1883,0.0,0.0
1884,0.0,0.0
1885,0.0,0.0
1886,0.0,0.0
1887,0.0,0.0
1888,0.0,0.0
1889,0.0,0.0
1890,0.0,0.0
1891,0.11599999999999999,0.3
1892,0.11599999999999999,0.299
1893,0.11900000000000001,0.304
1894,0.122,0.309
1895,0.122,0.307
1896,0.12300000000000001,0.31
1897,0.12300000000000001,0.308
1898,0.12300000000000001,0.306
1899,0.12300000000000001,0.305
1900,14.777999999999999,41.05
1901,14.923,41.184
1902,16.049,44.005
1903,13.262,36.13
1904,16.517,44.711999999999996
1905,20.213,54.37
1906,18.36,49.078
1907,16.004,42.511
1908,17.225,45.467
1909,15.552999999999999,40.805
1910,20.3,52.935
1911,16.313,42.277
1912,14.925999999999998,38.446
1913,20.148,51.168
1914,27.125999999999998,63.743
1915,26.2,66.285
1916,26.969,67.822
1917,24.281999999999996,60.705
1918,26.195,65.102
1919,24.737,60.556999999999995
1920,0.0,0.0
1921,0.0,0.0
1922,0.0,0.0
1923,0.0,0.0
1924,0.0,0.0
1925,0.0,0.0
1926,0.0,0.0
1927,0.0,0.0
1928,0.0,0.002
1929,0.0,0.002
1930,0.0,0.011000000000000001
1931,0.0,0.013000000000000001
1932,0.024,0.061
1933,0.039,0.1
1934,0.042,0.107
1935,0.129,0.327
1936,0.129,0.325
1937,0.16,0.38799999999999996
1938,0.16,0.9470000000000001
1939,0.16,4.41
1940,0.053,
1941,0.062,
1942,0.262,
1943,0.39,
1944,0.335,
1945,0.319,
1946,0.28600000000000003,
1947,0.21899999999999997,
1948,0.27,
1949,0.29,
1950,0.327,
1951,0.33399999999999996,
1952,0.336,
1953,0.368,
1954,0.387,
1955,0.40700000000000003,
1956,0.425,
1957,0.532,
1958,0.525,
1959,0.54,
1960,0.0,
1961,0.0,
1962,0.0,
1963,0.0,
1964,0.0,
1965,0.0,
1966,10.855,
1967,9.937000000000001,
1968,9.468,
1969,10.436,
1970,11.772,
1971,8.58,
1972,9.2,
1973,10.125,
1974,10.925,
1975,10.017999999999999,
1976,10.76,
1977,9.201,
1978,10.802999999999999,
1979,11.048,
1980,0.49,0.6809999999999999
1981,0.946,1.305
1982,0.946,1.297
1983,0.99,1.349
1984,0.958,1.297
1985,0.9179999999999999,1.285
1986,0.9540000000000001,1.266
1987,0.9740000000000001,1.311
1988,1.048,1.376
1989,1.064,1.3869999999999998
1990,1.179,1.5390000000000001
1991,1.213,1.581
1992,1.263,1.659
1993,1.374,1.839
1994,1.453,1.956
1995,1.556,2.178
1996,1.588,2.238
1997,1.629,2.244
1998,1.6680000000000001,2.231
1999,1.673,2.355
2000,3.904,10.844000000000001
2001,3.8680000000000003,10.675
2002,3.4139999999999997,9.363999999999999
2003,3.08,8.388
2004,4.215,11.413
2005,3.575,9.606
2006,3.701,9.863
2007,3.38,8.952
2008,4.3069999999999995,11.377
2009,4.907,12.886
2010,4.748,12.39
2011,3.8789999999999996,10.055
2012,4.329,11.15
2013,5.1080000000000005,13.08
2014,6.607,16.827
2015,4.351,11.017000000000001
2016,5.055,12.722000000000001
2017,4.4430000000000005,11.13
2018,5.23,13.027999999999999
2019,5.1579999999999995,12.253
2020,1.65,4.4110000000000005
2021,2.3680000000000003,5.947
2022,2.6689999999999996,7.01
2023,1.089,3.4210000000000003
2024,1.256,3.68
2025,1.6369999999999998,4.805
2026,3.19,8.911
2027,1.183,8.841000000000003
2028,1.521,4.6419999999999995
2029,1.72,5.126
2030,2.476,4.1739999999999995
2031,2.44,9.311
2032,1.614,4.029
2033,1.527,4.766
2034,3.3789999999999996,11.239
2035,5.81,17.807000000000006
2036,7.755,21.678
2037,10.079,28.744
2038,12.244000000000002,32.351
2039,12.952,33.152
2040,0.0,
2041,0.0,
2042,0.0,
2043,0.0,
2044,0.0,
2045,0.0,
2046,0.0,
2047,0.0,
2048,0.0,
2049,0.0,
2050,0.0,
2051,0.0,
2052,0.002,
2053,0.002,
2054,0.002,
2055,0.002,
2056,0.002,
2057,0.003,
2058,0.003,
2059,0.003,
2060,34.49,100.292
2061,49.295,137.266
2062,33.17,97.28200000000001
2063,55.762,155.80100000000004
2064,50.137,139.497
2065,42.27,115.294
2066,52.155,141.22799999999995
2067,58.29,156.452
2068,62.143,166.859
2069,74.08,197.06
2070,97.77600000000001,268.592
2071,87.522,243.36
2072,86.962,248.532
2073,111.406,294.735
2074,110.26799999999999,291.885
2075,97.088,257.144
2076,104.633,276.089
2077,87.92399999999998,235.255
2078,103.885,279.616
2079,100.30799999999999,269.66700000000003
2080,3.176,8.911
2081,3.09,8.617
2082,2.68,7.4179999999999975
2083,3.2769999999999997,9.057
2084,2.946,8.055
2085,3.4339999999999997,9.331
2086,3.8680000000000003,12.437000000000001
2087,3.927,10.534
2088,4.115,10.967
2089,3.908,10.296
2090,5.681,14.96
2091,4.7139999999999995,12.220999999999998
2092,3.444,8.967
2093,7.13,18.445999999999998
2094,4.837,12.482000000000001
2095,6.33,16.264
2096,4.619,11.898
2097,4.553999999999999,11.724
2098,6.8660000000000005,17.88
2099,7.314,13.999
2100,1.271,
2101,1.365,
2102,1.3940000000000001,
2103,1.281,
2104,1.236,
2105,1.392,
2106,1.496,
2107,1.585,
2108,1.597,
2109,3.3480000000000003,
2110,6.276,
2111,6.527,
2112,6.682,
2113,8.381,
2114,8.953,
2115,8.46,
2116,8.099,
2117,9.391,
2118,9.698,
2119,10.109,
2120,0.71,
2121,0.725,
2122,0.741,
2123,0.752,
2124,0.764,
2125,0.821,
2126,0.862,
2127,0.862,
2128,0.863,
2129,0.863,
2130,1.198,
2131,1.031,
2132,0.825,
2133,0.83,
2134,0.562,
2135,0.483,
2136,0.7909999999999999,
2137,0.932,
2138,1.006,
2139,1.181,
2140,83.14,230.945
2141,83.321,229.947
2142,71.145,195.07
2143,58.731,160.004
2144,68.187,185.812
2145,81.23,220.021
2146,71.068,191.824
2147,77.42399999999998,207.968
2148,81.40899999999998,218.52900000000002
2149,79.81,211.69
2150,82.085,219.707
2151,84.088,226.041
2152,98.309,260.91900000000004
2153,82.68799999999997,219.236
2154,85.741,228.19299999999998
2155,102.49600000000001,271.106
2156,89.12700000000002,239.597
2157,95.05799999999999,254.688
2158,91.15299999999999,242.667
2159,99.76799999999999,263.014
2160,38.226,104.679
2161,42.742,116.505
2162,36.764,98.986
2163,36.393,97.315
2164,35.421,94.057
2165,33.05,86.815
2166,33.021,85.898
2167,37.244,96.89299999999999
2168,38.118,98.527
2169,37.812,97.155
2170,38.26,97.691
2171,34.836999999999996,88.152
2172,41.347,104.365
2173,41.536,104.104
2174,41.607,103.461
2175,41.926,103.95299999999999
2176,38.716,95.046
2177,38.676,94.37299999999999
2178,39.785,95.65299999999999
2179,43.22,96.194
2180,13.774000000000001,
2181,14.064,
2182,15.012,
2183,16.173,
2184,16.176,
2185,16.797,
2186,16.534000000000002,
2187,16.942999999999998,
2188,16.642,
2189,15.741,
2190,16.236,
2191,16.038,
2192,16.730999999999998,
2193,16.9,
2194,15.84,
2195,16.83,
2196,16.465999999999998,
2197,16.962,
2198,18.21,
2199,18.977,
2200,6.477,17.829
2201,6.734,18.754
2202,8.084,22.263
2203,8.379,22.991999999999997
2204,7.2620000000000005,20.987
2205,7.271,20.665
2206,9.507,27.451999999999998
2207,9.818,29.38
2208,9.656,29.799
2209,10.164,31.849
2210,8.895,30.664
2211,12.472999999999999,39.529
2212,13.706,46.131
2213,13.780999999999999,46.69
2214,14.344000000000001,53.598
2215,13.870999999999999,54.19600000000001
2216,25.272,60.106
2217,25.743000000000002,70.844
2218,29.996,86.92399999999998
2219,33.893,96.45200000000001
2220,0.099,
2221,0.05,
2222,0.086,
2223,0.12300000000000001,
2224,0.08199999999999999,
2225,0.075,
2226,0.09300000000000001,
2227,0.1,
2228,0.092,
2229,0.113,
2230,0.096,
2231,0.111,
2232,0.094,
2233,0.04,
2234,0.12,
2235,0.059000000000000004,
2236,0.207,
2237,0.105,
2238,0.006999999999999999,
2239,0.003,
2240,0.02,0.055999999999999994
2241,0.028999999999999998,0.08199999999999999
2242,0.026000000000000002,0.07400000000000001
2243,0.012,0.037000000000000005
2244,0.023,0.068
2245,0.024,0.065
2246,0.028999999999999998,0.077
2247,0.022000000000000002,0.057999999999999996
2248,0.023,0.061
2249,0.023,0.059000000000000004
2250,0.004,0.01
2251,0.004,0.01
2252,0.004,0.01
2253,0.004,0.01
2254,0.004,0.011000000000000001
2255,0.005,0.013000000000000001
2256,0.005,0.013000000000000001
2257,0.005,0.013000000000000001
2258,0.005,0.012
2259,0.005,0.012
2260,0.086,
2261,0.077,
2262,0.09300000000000001,
2263,0.19699999999999998,
2264,0.196,
2265,0.18600000000000005,
2266,0.129,
2267,0.092,
2268,0.069,
2269,0.175,
2270,0.19,
2271,0.166,
2272,0.31,
2273,0.433,
2274,0.599,
2275,0.583,
2276,0.628,
2277,0.599,
2278,0.644,
2279,0.7390000000000001,
2280,30.941999999999997,86.537
2281,24.191999999999997,67.188
2282,33.711,93.134
2283,35.273,96.874
2284,45.898,125.363
2285,39.516,106.917
2286,44.256,119.007
2287,36.319,96.839
2288,34.229,90.863
2289,37.944,100.06200000000001
2290,55.353,145.27
2291,56.927,150.571
2292,63.993,167.99400000000003
2293,68.087,177.238
2294,51.707,133.935
2295,82.29299999999998,211.635
2296,89.43,226.946
2297,86.471,218.158
2298,96.69,242.99099999999999
2299,130.20600000000002,333.035
2300,0.005,0.009000000000000001
2301,0.003,0.009000000000000001
2302,0.003,0.009000000000000001
2303,0.003,0.009000000000000001
2304,0.003,0.009000000000000001
2305,0.003,0.008
2306,0.003,0.008
2307,0.003,0.008
2308,0.003,0.008
2309,0.003,0.008
2310,0.003,0.009000000000000001
2311,0.003,0.009000000000000001
2312,0.003,0.011000000000000001
2313,0.003,0.013000000000000001
2314,0.003,0.016
2315,0.003,0.021
2316,0.003,0.025
2317,0.003,0.025
2318,0.003,0.025
2319,0.0,0.025
2320,11.167,31.333000000000002
2321,11.927999999999999,33.249
2322,9.552999999999999,26.456999999999997
2323,9.177,25.252
2324,11.668,31.905
2325,12.277000000000001,33.357
2326,12.792,34.537
2327,10.087,27.808000000000003
2328,11.706,31.205
2329,11.999,31.791
2330,13.26,34.913000000000004
2331,11.091,29.018
2332,11.126,28.936
2333,14.974,38.696999999999996
2334,10.083,25.875
2335,7.047999999999999,17.967
2336,9.175,23.278000000000002
2337,10.789000000000001,27.156999999999996
2338,12.921,32.17
2339,10.432,29.393
2340,0.0,0.0
2341,0.0,0.0
2342,0.0,0.0
2343,0.0,0.0
2344,0.0,0.0
2345,0.0,0.0
2346,0.0,0.0
2347,0.0,0.0
2348,0.0,0.0
2349,0.01,0.017
2350,0.02,0.048
2351,0.034,0.054000000000000006
2352,0.035,0.062
2353,0.10099999999999999,0.223
2354,0.309,0.8079999999999999
2355,0.304,0.805
2356,0.316,0.871
2357,0.741,1.982
2358,1.31,3.285
2359,4.177,10.342
2360,9.97,27.54
2361,9.549,26.349
2362,11.125,30.535
2363,10.619000000000002,29.32
2364,14.138,38.48
2365,16.937,46.419
2366,18.105999999999998,50.521
2367,19.691,56.376999999999995
2368,21.846999999999998,67.131
2369,25.245,77.786
2370,26.180999999999997,81.786
2371,35.213,103.794
2372,41.248999999999995,116.866
2373,53.214,148.359
2374,64.523,178.00799999999995
2375,82.57600000000002,221.972
2376,81.608,220.545
2377,97.038,258.123
2378,108.131,288.536
2379,117.333,314.788
2380,350.939,998.832
2381,278.906,826.5010000000003
2382,334.695,984.6080000000001
2383,346.75800000000015,1029.536
2384,342.996,1030.934
2385,351.093,1061.403
2386,379.214,1171.152
2387,345.851,1112.113
2388,374.644,1248.1589999999999
2389,413.096,1377.491
2390,421.875,1436.5439999999999
2391,506.916,1677.753
2392,489.62300000000016,1629.475
2393,517.3919999999998,1725.846
2394,543.638,1772.889
2395,553.289,1803.6979999999999
2396,621.571,1998.776
2397,704.1060000000001,2197.375
2398,730.502,2248.427
2399,757.393,2290.491
2400,7.016,
2401,9.141,
2402,9.481,
2403,8.484,
2404,4.769,
2405,6.657,
2406,3.61,
2407,8.125,
2408,5.296,
2409,6.0420000000000025,
2410,9.747,
2411,7.655,
2412,6.797999999999999,
2413,9.728,
2414,12.213,
2415,12.704,
2416,13.362,
2417,14.054,
2418,14.193,
2419,15.718,
2420,5.817,16.331
2421,5.899,16.605
2422,6.124,16.962
2423,7.544,19.492
2424,8.92,17.578
2425,8.838,18.495
2426,4.6530000000000005,15.636
2427,4.61,17.152
2428,4.4430000000000005,11.578
2429,6.4179999999999975,17.009
2430,8.11,21.36
2431,5.646,14.827
2432,6.586,16.369
2433,5.649,16.053
2434,6.016,15.74
2435,7.0,15.23
2436,7.258999999999999,18.427
2437,8.349,21.07
2438,5.845,14.661
2439,5.4579999999999975,16.105
2440,62.198,174.683
2441,59.845,166.80200000000005
2442,58.94,163.239
2443,59.927,164.91099999999997
2444,69.374,189.69400000000002
2445,76.457,207.358
2446,80.78399999999998,217.614
2447,82.228,220.56
2448,85.973,228.90099999999998
2449,85.102,225.196
2450,76.014,199.886
2451,82.835,215.5
2452,81.222,210.545
2453,82.785,213.551
2454,63.721000000000004,200.421
2455,74.22800000000002,185.702
2456,62.407,155.186
2457,59.98,148.266
2458,57.646,141.657
2459,52.118,157.059
2460,2863.212,8099.816999999999
2461,2809.014,7895.97
2462,2875.479000000001,8076.714
2463,2914.8779999999997,8094.746999999998
2464,3117.545,8710.51
2465,3272.091,9059.002
2466,3414.708,9489.024
2467,3525.0570000000002,9830.863000000001
2468,3726.884,10587.198
2469,3839.3740000000003,10821.725
2470,4168.712,11652.733999999999
2471,4385.3,12161.966999999999
2472,4726.419,12902.067
2473,5027.388,13753.829
2474,5306.9619999999995,14362.386999999999
2475,5506.484,14849.694
2476,5900.4119999999975,15663.156
2477,6276.014,16563.723
2478,6712.063,17541.405
2479,7065.089,18504.151
2480,0.0,
2481,0.0,
2482,0.0,
2483,0.0,
2484,0.0,
2485,0.0,
2486,0.0,
2487,0.0,
2488,0.0,
2489,0.0,
2490,0.002,
2491,0.002,
2492,0.003,
2493,0.004,
2494,0.009000000000000001,
2495,0.11,
2496,0.147,
2497,0.183,
2498,0.45799999999999996,
2499,0.5,
2500,7.7120000000000015,
2501,7.853,
2502,8.06,
2503,8.213,
2504,8.414,
2505,8.834,
2506,9.613,
2507,9.576,
2508,9.463,
2509,9.838,
2510,10.397,
2511,11.433,
2512,12.294,
2513,13.214,
2514,13.972999999999999,
2515,12.98,
2516,10.991,
2517,12.444,
2518,13.635,
2519,13.853,
2520,3.227,
2521,2.968,
2522,3.786,
2523,5.305,
2524,5.466,
2525,4.8660000000000005,
2526,5.2570000000000014,
2527,5.329,
2528,5.73,
2529,5.46,
2530,5.835,
2531,5.28,
2532,5.506,
2533,5.115,
2534,5.526,
2535,5.0760000000000005,
2536,3.111,
2537,4.091,
2538,5.2010000000000005,
2539,5.2410000000000005,
