,country,year,coal_prod_change_pct,coal_prod_change_twh,gas_prod_change_pct,gas_prod_change_twh,oil_prod_change_pct,oil_prod_change_twh,energy_cons_change_pct,energy_cons_change_twh,biofuel_share_elec,biofuel_elec_per_capita,biofuel_cons_change_pct,biofuel_share_energy,biofuel_cons_change_twh,biofuel_consumption,biofuel_cons_per_capita,carbon_intensity_elec,coal_share_elec,coal_cons_change_pct,coal_share_energy,coal_cons_change_twh,coal_consumption,coal_elec_per_capita,coal_cons_per_capita,coal_production,coal_prod_per_capita,electricity_generation,biofuel_electricity,coal_electricity,fossil_electricity,gas_electricity,hydro_electricity,nuclear_electricity,oil_electricity,other_renewable_electricity,other_renewable_exc_biofuel_electricity,renewables_electricity,solar_electricity,wind_electricity,energy_per_gdp,energy_per_capita,fossil_cons_change_pct,fossil_share_energy,fossil_cons_change_twh,fossil_fuel_consumption,fossil_energy_per_capita,fossil_cons_per_capita,fossil_share_elec,gas_share_elec,gas_cons_change_pct,gas_share_energy,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_energy_per_capita,gas_production,gas_prod_per_capita,hydro_share_elec,hydro_cons_change_pct,hydro_share_energy,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_energy_per_capita,low_carbon_share_elec,low_carbon_electricity,low_carbon_elec_per_capita,low_carbon_cons_change_pct,low_carbon_share_energy,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_energy_per_capita,nuclear_share_elec,nuclear_cons_change_pct,nuclear_share_energy,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_energy_per_capita,oil_share_elec,oil_cons_change_pct,oil_share_energy,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_energy_per_capita,oil_production,oil_prod_per_capita,other_renewables_elec_per_capita,other_renewables_share_elec,other_renewables_cons_change_pct,other_renewables_share_energy,other_renewables_cons_change_twh,other_renewable_consumption,other_renewables_energy_per_capita,per_capita_electricity,population,primary_energy_consumption,renewables_elec_per_capita,renewables_share_elec,renewables_cons_change_pct,renewables_share_energy,renewables_cons_change_twh,renewables_consumption,renewables_energy_per_capita,solar_share_elec,solar_cons_change_pct,solar_share_energy,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_energy_per_capita,gdp,wind_share_elec,wind_cons_change_pct,wind_share_energy,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_energy_per_capita,rd,co2,fossil_production,fossil,energy,fossil_prod_change_twh,solar_prod_change_twh,wind_prod_change_twh,hydro_prod_change_twh,biofuel_prod_change_twh,nuclear_prod_change_twh
0,Africa,2000,-0.087,-1.32,11.037,134.287,7.284,292.915,2.362,73.65899999999998,,,,0.0,0.0,0.0,0.0,,47.483999999999995,-0.22899999999999998,30.171,-2.207,963.275,256.742,1187.785,1518.019,1871.8229999999999,438.49699999999996,,208.21400000000003,346.319,91.84200000000001,75.24600000000002,13.01,46.26300000000001,2.269,,77.704,0.013000000000000001,0.17600000000000002,,3936.853,2.028,92.10799999999999,58.445,2940.741,3626.14,427.035,78.979,20.945,10.475999999999999,17.44,52.803000000000004,556.823,113.24799999999999,686.6010000000001,1351.014,1665.894,17.16,6.452999999999999,6.5470000000000015,12.671,209.016,92.78299999999999,257.732,20.688000000000002,90.714,111.85700000000001,6.425,7.892,15.213,251.984,310.71299999999997,2.967,1.348,1.1320000000000001,0.48100000000000004,36.139,16.042,44.562,10.55,0.556,44.496,7.849,1420.644,57.04600000000001,1751.753,4314.525,5320.111,2.798,0.517,33.779,0.19699999999999998,1.591,6.303,7.772,540.697,810984000.0,3192.725,95.814,17.721,7.3260000000000005,6.761,14.732999999999999,215.845,266.152,0.003,,0.001,0.037000000000000005,0.037000000000000005,0.016,0.045,,0.04,788.8889999999999,0.015,0.434,0.489,0.217,0.603,,886.562,7183.558,2.4427713967330003,0.3599990734091593,425.882,,,,,
1,Africa,2001,-0.248,-3.761,3.363,45.431000000000004,-1.002,-43.243,3.912,124.884,,,,0.0,0.0,0.0,0.0,,46.983999999999995,1.278,29.406,12.314,975.5880000000001,258.07,1174.13,1514.2579999999994,1822.425,456.389,,214.43099999999998,362.546,100.976,80.86399999999998,10.719000000000001,47.138999999999996,2.335,,83.632,0.016,0.41600000000000004,,3992.775,3.9610000000000003,92.15100000000001,116.48299999999999,3057.225,3679.4,436.32800000000003,79.438,22.125,15.417,19.371,85.844,642.6669999999998,121.52600000000001,773.456,1396.444,1680.634,17.718,6.769,6.727,14.148,223.16400000000002,97.321,268.58,20.673000000000002,94.351,113.552,3.3339999999999996,7.849,8.401,260.384,313.375,2.349,-18.145,0.892,-6.557,29.581999999999997,12.9,35.602,10.329,1.29,43.373999999999995,18.326,1438.969,56.732,1731.8139999999999,4271.282,5140.531,2.8110000000000004,0.512,2.253,0.19399999999999998,0.142,6.445,7.7570000000000014,549.269,830902976.0,3317.6090000000013,100.652,18.325,6.93,6.9570000000000025,14.958,230.803,277.77299999999997,0.004,23.688000000000002,0.001,0.009000000000000001,0.045,0.02,0.054000000000000006,,0.091,134.874,0.035,0.659,1.148,0.501,1.382,,884.168,7181.984,2.349183982206086,0.3623523091121,-1.5729999999999977,0.002999999999999999,0.24000000000000002,5.617999999999952,,-2.2909999999999986
2,Africa,2002,-1.673,-25.333000000000002,4.5569999999999995,63.64,0.679,28.986,1.111,36.85,,,,0.0,0.0,0.0,0.0,,46.049,-4.252,27.846999999999998,-41.486999999999995,934.102,261.83299999999997,1097.268,1488.925,1749.005,484.04699999999997,,222.898,385.26,115.95200000000001,85.181,11.991,46.41,2.286,,87.932,0.019,0.445,,3940.405,0.7609999999999999,91.83200000000001,23.252,3080.4759999999997,3618.5640000000003,452.555,79.59100000000002,23.955,6.006,20.309,38.598,681.265,136.20600000000002,800.2660000000003,1460.0839999999994,1715.1270000000006,17.598,4.659,6.962999999999999,10.398,233.562,100.061,274.36,20.643,99.92299999999999,117.37700000000001,5.222,8.168,13.597999999999999,273.982,321.841,2.477,11.145,0.98,3.2969999999999997,32.879,14.085999999999999,38.622,9.588,1.817,43.676,26.141,1465.11,54.51600000000001,1721.031,4300.268,5051.425,2.6860000000000004,0.47200000000000003,-2.728,0.187,-0.17600000000000002,6.269,7.364,568.599,851297984.0,3354.459000000001,103.292,18.166,4.463,7.188,10.300999999999998,241.104,283.219,0.004,18.248,0.002,0.008,0.053,0.023,0.063,,0.092,6.1610000000000005,0.036000000000000004,0.071,1.219,0.522,1.432,,892.575,7249.276999999999,2.353297672177936,0.36470568717234053,67.293,0.002999999999999999,0.02899999999999997,4.3170000000000215,,1.2719999999999985
3,Africa,2003,7.4579999999999975,111.037,7.425,108.417,8.758,376.60900000000004,4.746,159.197,,,,0.0,0.0,0.0,0.0,,46.519,8.844,28.936,82.61200000000002,1016.7130000000001,269.437,1165.624,1599.9620000000002,1834.297,505.2,,235.015,406.86300000000006,123.976,82.87299999999998,12.663,47.871,2.622,,86.059,0.023,0.541,,4028.276,5.331,92.345,164.22400000000005,3244.7009999999996,3719.929,466.45300000000003,80.535,24.54,6.233,20.596999999999998,42.46,723.725,142.134,829.7239999999997,1568.501,1798.2279999999994,16.404,-3.3339999999999996,6.426,-7.787000000000001,225.775,95.01,258.843,19.541,98.72200000000001,113.181,-1.835,7.655,-5.027,268.955,308.347,2.5069999999999997,4.927,0.982,1.62,34.499,14.517999999999999,39.551,9.476,2.6719999999999997,42.812,39.152,1504.2620000000006,54.882,1724.5810000000001,4676.877,5361.866,3.0060000000000002,0.519,13.96,0.203,0.875,7.144,8.191,579.193,872248000.0,3513.656,98.664,17.035,-2.7569999999999997,6.672999999999999,-6.647,234.456,268.796,0.005,17.515,0.002,0.009000000000000001,0.063,0.026000000000000002,0.07200000000000001,,0.107,20.951,0.042,0.255,1.474,0.62,1.69,,967.22,7845.340000000001,2.417893050854301,0.3670582113488245,596.0630000000001,0.004,0.09600000000000003,-2.308000000000021,,0.6720000000000006
4,Africa,2004,2.181,34.898,4.627,72.579,11.272,527.174,7.1560000000000015,251.43,,,,0.0,0.0,0.0,0.0,,45.744,9.991,29.701999999999998,101.57700000000001,1118.2910000000004,274.315,1251.104,1634.86,1829.023,536.015,,245.195,432.084,138.154,87.405,13.365,48.735,2.984,,91.186,0.027000000000000003,0.769,,4212.245,7.315,92.48299999999999,237.363,3482.064000000001,3895.61,483.4,80.61,25.774,8.867,20.926,64.17,787.895,154.561,881.4689999999997,1641.08,1835.9820000000002,16.307000000000002,4.798,6.284,10.832,236.607,97.786,264.70799999999997,19.505,104.551,116.96799999999999,5.23,7.517,14.067,283.022,316.635,2.4930000000000003,4.872,0.961,1.681,36.18,14.952,40.476,9.092,4.761,41.855,71.616,1575.878,54.523999999999994,1763.037,5204.0509999999995,5822.109,3.339,0.557,13.068,0.215,0.934,8.078,9.037,599.674,893843008.0,3765.085,102.016,17.012,5.2829999999999995,6.556,12.386,246.842,276.158,0.005,18.486,0.002,0.012,0.07400000000000001,0.031,0.083,,0.14400000000000002,41.238,0.055,0.608,2.082,0.861,2.33,,1036.686,8479.991,2.4353346176290835,0.36941039207266185,634.651,0.0040000000000000036,0.22799999999999998,4.532000000000025,,0.702
5,Africa,2005,0.644,10.535,4.239,69.562,3.687,191.895,0.687,25.884,,,,0.0,0.0,0.0,0.0,,44.76600000000001,-7.1770000000000005,27.381999999999998,-80.259,1038.032,271.58299999999997,1133.032,1645.395,1795.981,555.81,,248.812,452.336,152.749,89.066,11.293,50.775,3.015,,92.895,0.032,0.782,,4137.917,0.823,92.60700000000001,28.653000000000002,3510.717,3832.0159999999996,493.733,81.383,27.482,3.74,21.561,29.463,817.3580000000003,166.72799999999995,892.163,1710.642,1867.2,16.024,1.255,6.32,2.968,239.576,97.21700000000001,261.502,18.745,104.18799999999999,113.723,-0.978,7.393,-2.7689999999999997,280.253,305.901,2.032,-16.041,0.8009999999999999,-5.803999999999999,30.375999999999998,12.325999999999999,33.156,9.135,5.042,43.665,79.44800000000002,1655.326,55.422,1806.8210000000001,5395.946999999999,5889.781,3.2910000000000004,0.542,0.389,0.214,0.031,8.109,8.852,606.678,916153984.0,3790.969,101.397,16.713,1.229,6.591,3.035,249.877,272.745,0.006,17.152,0.002,0.013000000000000001,0.087,0.035,0.095,,0.141,1.0590000000000002,0.055999999999999994,0.022000000000000002,2.105,0.8540000000000001,2.2969999999999997,,1057.342,8751.983999999999,2.492933494781835,0.3717629073504164,271.992,0.0049999999999999975,0.013000000000000012,1.6610000000000014,,-2.072000000000001
6,Africa,2006,-0.6829999999999999,-11.235999999999999,8.213,140.49200000000002,2.333,125.91,1.776,67.34100000000001,,,,0.0,0.0,0.0,0.0,,44.01,1.419,27.285999999999998,14.735,1052.767,272.465,1120.907,1634.1589999999999,1739.9289999999999,581.4590000000002,,255.90099999999998,475.01300000000003,164.415,92.241,10.026,54.696999999999996,3.775,,96.90899999999999,0.040999999999999995,0.853,,4108.038,1.7590000000000001,92.59200000000001,61.761,3572.478,3803.705,505.75800000000004,81.693,28.276,4.362,22.108,35.653,853.0110000000003,175.05599999999995,908.222,1851.134,1970.9479999999999,15.864,2.9130000000000003,6.39,6.979,246.555,98.211,262.513,18.391,106.935,113.85600000000001,1.9909999999999999,7.407999999999999,5.58,285.83299999999997,304.33299999999997,1.724,-11.775,0.695,-3.577,26.799,10.675,28.534000000000002,9.407,0.687,43.198,11.373,1666.6989999999994,58.236999999999995,1774.576,5521.856,5879.257,4.02,0.649,24.438000000000002,0.262,1.982,10.091000000000001,10.744000000000002,619.094,939209984.0,3858.3109999999997,103.181,16.667,3.665,6.7139999999999995,9.157,259.034,275.8,0.006999999999999999,24.788,0.003,0.022000000000000002,0.109,0.043,0.11599999999999999,,0.147,8.285,0.059000000000000004,0.174,2.279,0.9079999999999999,2.426,,1090.195,9007.149,2.521260872705164,0.3741169112934981,255.16600000000005,0.008999999999999994,0.07099999999999995,3.174999999999997,,-1.2669999999999995
7,Africa,2007,-0.04,-0.653,5.729,106.044,2.0869999999999997,115.243,3.548,136.907,,,,0.0,0.0,0.0,0.0,,43.347,1.6540000000000001,26.787,17.418,1070.185,272.54900000000004,1111.277,1633.506,1696.229,605.509,,262.47,495.48,174.81900000000005,95.34100000000001,11.317,58.191,3.147,,99.557,0.053,1.016,,4148.625,3.589,92.62799999999999,128.231,3700.708,3842.808,514.505,81.829,28.871,6.454,22.729,55.051,908.062,181.53099999999998,942.93,1957.1789999999999,2032.33,15.745999999999999,2.715,6.3389999999999995,6.693,253.24900000000002,99.001,262.973,18.311,110.874,115.131,3.035,7.372000000000001,8.676,294.509,305.818,1.869,12.171,0.752,3.262,30.061,11.752,31.215,9.61,3.346,43.113,55.762,1722.4620000000002,60.425,1788.601,5637.1,5853.552,3.2680000000000002,0.52,-17.167,0.209,-1.732,8.359,8.68,628.759,963022016.0,3995.218,103.38,16.442,2.09,6.619,5.415,264.448,274.603,0.009000000000000001,30.359,0.004,0.033,0.142,0.055,0.147,,0.168,18.451,0.068,0.42,2.699,1.055,2.803,,1132.293,9227.785,2.4935188077524626,0.37647098862536305,220.634,0.012000000000000004,0.16300000000000003,3.1000000000000085,,1.2910000000000004
8,Africa,2008,1.607,26.243000000000002,4.16,81.40899999999998,1.0170000000000001,57.321999999999996,6.3660000000000005,254.34400000000002,,,,0.0,0.008,0.008,0.008,,41.562,10.213,27.755,109.3,1179.485,260.718,1194.265,1659.749,1680.547,619.529,,257.491,504.75199999999995,184.493,97.15700000000001,13.004000000000001,62.768,3.2710000000000004,,101.816,0.075,1.3119999999999998,,4302.814,6.641,92.867,245.74900000000002,3946.458,3995.9109999999996,511.077,81.47399999999998,29.78,4.375,22.303,39.724000000000004,947.7860000000001,186.805,959.663,2038.588,2064.133,15.682,1.272,6.035,3.2230000000000003,256.471,98.375,259.685,18.533,114.82,116.259,2.918,7.132999999999999,8.595,303.1040000000001,306.902,2.099,14.193,0.8079999999999999,4.2669999999999995,34.327,13.167,34.758,10.132,5.615,42.809,96.725,1819.1870000000001,63.555,1841.983,5694.4209999999985,5765.779,3.312,0.528,3.313,0.203,0.27699999999999997,8.636000000000001,8.744,627.2919999999998,987624000.0,4249.562,103.09200000000001,16.434,1.6369999999999998,6.325,4.328,268.777,272.145,0.012,39.99800000000001,0.005,0.057,0.198,0.076,0.201,,0.212,28.320999999999998,0.08199999999999999,0.764,3.464,1.329,3.5069999999999997,,1181.391,9392.757999999998,2.3800476275181435,0.3788121751489153,164.97399999999996,0.022,0.2959999999999998,1.8160000000000025,,1.6870000000000012
9,Africa,2009,-0.845,-14.02,-5.754,-117.29899999999999,-3.7969999999999997,-216.218,1.7719999999999998,75.293,,,300.0,0.001,0.024,0.031,0.031,,39.501999999999995,-0.429,27.155,-5.056,1174.428,244.516,1159.3039999999999,1645.729,1624.535,627.069,,247.706,507.94599999999997,192.528,99.76100000000001,12.806,67.71300000000001,3.563,,105.012,0.098,1.59,,4269.1590000000015,1.755,92.852,69.275,4015.7329999999997,3964.018,501.405,81.003,30.70300000000001,0.8420000000000001,22.099,7.978,955.7639999999999,190.048,943.456,1921.2879999999998,1896.546,15.909,2.046,6.0520000000000005,5.247999999999998,261.719,98.476,258.349,18.789,117.818,116.3,1.985,7.148,6.017,309.121,305.14099999999996,2.042,-2.13,0.777,-0.731,33.596,12.640999999999998,33.163000000000004,10.798,3.647,43.598,66.354,1885.54,66.84100000000001,1861.2579999999998,5478.203,5407.655,3.517,0.568,8.232000000000001,0.21600000000000005,0.711,9.347000000000001,9.226,618.993,1013046016.0,4324.855,103.65899999999999,16.746,2.511,6.371,6.749,275.525,271.97700000000003,0.016,29.834,0.006,0.059000000000000004,0.258,0.09699999999999999,0.254,,0.254,20.404,0.096,0.7070000000000001,4.171,1.569,4.117,,1191.035,9045.22,2.2524455684678237,0.38113419834860723,-347.537,0.023000000000000007,0.27800000000000025,2.603999999999999,,-0.19800000000000217
10,Africa,2010,3.721,61.244,5.308,101.976,3.2289999999999996,176.892,3.2439999999999998,140.29,,,25.0,0.001,0.008,0.039,0.038,,38.31800000000001,-0.8759999999999999,26.072,-10.284,1164.144,247.60299999999998,1120.119,1706.973,1642.4189999999999,671.579,,257.335,540.998,218.292,107.427,13.527000000000001,65.37100000000001,3.83,,113.75399999999999,0.214,2.2840000000000003,,4296.2840000000015,2.926,92.56700000000001,117.50399999999999,4133.237,3976.928,520.539,80.556,32.504,3.495,22.153000000000002,33.404,989.168,210.037,951.76,2023.264,1946.749,15.995999999999999,7.023,6.273,18.382,280.101,103.36399999999999,269.508,18.953,127.281,122.46799999999999,7.371,7.433,22.787,331.908,319.356,2.0140000000000002,4.982,0.79,1.6740000000000002,35.27,13.015,33.936,9.734,5.006,44.342,94.384,1979.924,62.898999999999994,1905.0479999999998,5655.095,5441.233,3.685,0.57,6.83,0.22399999999999998,0.638,9.985,9.607000000000001,646.182,1039304000.0,4465.145,109.45200000000001,16.938,7.6629999999999985,6.643,21.113000000000003,296.638,285.42,0.032,116.508,0.012,0.3,0.5579999999999999,0.20600000000000002,0.536,,0.34,42.802,0.133,1.785,5.956,2.198,5.73,,1218.023,9385.332,2.2706977606171628,0.3834775045678571,340.11199999999997,0.11599999999999999,0.6940000000000002,7.665999999999997,,0.7210000000000019
11,Africa,2011,-0.5539999999999999,-9.454,-0.29,-5.876,-16.631,-940.5239999999999,0.34600000000000003,15.446,,,40.0,0.001,0.016,0.055,0.052000000000000005,,37.727,-1.676,25.546999999999997,-19.51,1144.634,243.77,1073.353,1697.519,1591.807,689.045,,259.959,553.492,235.69400000000002,110.445,12.902000000000001,57.839,3.93,,117.365,0.45299999999999996,2.537,,4201.565,0.235,92.464,9.717,4142.9540000000015,3884.954,519.024,80.327,34.205999999999996,8.382,23.927,82.916,1072.0839999999996,221.016,1005.321,2017.388,1891.756,16.029,2.182,6.388,6.1129999999999995,286.214,103.56700000000001,268.39,18.905,130.267,122.154,1.726,7.5360000000000005,5.729,337.63699999999994,316.611,1.8719999999999999,-5.202000000000001,0.746,-1.835,33.435,12.099,31.353,8.394,-2.7119999999999997,42.99100000000001,-53.68899999999999,1926.235,54.236999999999995,1806.28,4714.571,4420.974,3.685,0.57,1.989,0.22699999999999998,0.19899999999999998,10.184,9.549,646.136,1066409984.0,4480.5909999999985,110.056,17.033,2.55,6.789,7.563,304.202,285.258,0.066,110.46799999999999,0.026000000000000002,0.616,1.173,0.425,1.1,,0.368,10.412,0.147,0.62,6.5760000000000005,2.379,6.166,,1258.7089999999996,8429.478,2.0346540173991783,0.385812716550187,-955.8539999999998,0.23899999999999996,0.25299999999999967,3.0179999999999865,,-0.625
12,Africa,2012,4.088,69.396,2.485,50.14,8.908999999999997,420.001,3.4930000000000003,156.486,,,-28.570999999999998,0.001,-0.016,0.039,0.036000000000000004,,35.455999999999996,-2.494,24.06900000000001,-28.546999999999997,1116.087,233.485,1019.8689999999999,1766.915,1614.59,720.6389999999999,,255.512,585.6990000000002,261.23900000000003,110.95200000000001,12.967,68.94800000000001,4.09,,118.555,0.551,2.9619999999999997,,4237.315,3.7489999999999997,92.693,155.313,4298.266,3927.7140000000004,535.206,81.275,36.251,7.3679999999999986,24.823,78.991,1151.075,238.718,1051.8410000000001,2067.528,1889.287,15.395999999999999,-0.149,6.162999999999999,-0.4270000000000001,285.786,101.387,261.149,18.250999999999998,131.523,120.184,0.34700000000000003,7.307,1.173,338.81,309.601,1.7990000000000002,-0.102,0.72,-0.034,33.400999999999996,11.85,30.522,9.568,5.444,43.801,104.869,2031.104,63.004,1856.003,5134.572,4691.922000000001,3.737,0.568,3.448,0.22699999999999998,0.35100000000000003,10.535,9.627,658.512,1094343040.0,4637.076,108.335,16.451,0.397,6.586,1.207,305.409,279.08,0.076,20.985,0.031,0.24600000000000002,1.42,0.504,1.297,,0.41100000000000003,16.012,0.165,1.053,7.629,2.7060000000000004,6.971,,1253.144,8969.015,2.086658899193303,0.388184369157425,539.5369999999999,0.09800000000000009,0.4249999999999998,0.5070000000000192,,0.0649999999999995
13,Africa,2013,0.287,5.079,-4.07,-84.14299999999999,-7.393,-379.624,2.6639999999999997,123.53200000000001,,,40.0,0.001,0.016,0.055,0.049,,33.808,1.304,23.75,14.552,1130.639,223.798,1006.762,1771.994,1577.848,743.423,,251.335,599.436,268.471,117.67299999999999,14.106,79.63,4.439,,126.49600000000001,0.8240000000000001,3.56,,4239.018,2.38,92.43700000000001,102.31200000000001,4400.5779999999995,3918.435,533.759,80.632,36.113,1.3230000000000002,24.499000000000002,15.225,1166.3,239.05599999999998,1038.516,1983.385,1766.078,15.829,5.4179999999999975,6.327999999999999,15.485,301.27099999999996,104.78,268.263,18.913,140.602,125.197,6.263,7.563,21.22,360.03,320.58299999999997,1.8969999999999998,8.125,0.759,2.714,36.115,12.56,32.158,10.710999999999999,3.571,44.188,72.535,2103.639,70.905,1873.1570000000002,4754.949000000001,4233.979,3.952,0.597,7.875,0.239,0.83,11.364,10.119,661.97,1123044992.0,4760.608,112.63600000000001,17.015,6.059,6.803999999999999,18.506,323.915,288.426,0.111,48.67,0.044000000000000004,0.691,2.1109999999999998,0.7340000000000001,1.879,,0.479,19.469,0.191,1.485,9.113999999999999,3.17,8.115,,1260.316,8510.328000000001,1.9339114089103755,0.3905222048994335,-458.688,0.273,0.5980000000000003,6.720999999999975,,1.1389999999999993
14,Africa,2014,3.3710000000000004,59.729,0.17600000000000002,3.489,-4.615,-219.428,3.02,143.762,,,284.553,0.004,0.157,0.212,0.184,,32.823,4.761,24.151,53.824,1184.463,218.558,1027.792,1831.723,1589.4389999999999,767.3789999999997,,251.87400000000002,613.67,277.117,123.727,13.794,84.679,5.553,,136.269,1.831,5.1579999999999995,,4255.662,2.765,92.209,121.68299999999999,4522.2609999999995,3924.095,532.499,79.97,36.111999999999995,2.7969999999999997,24.445999999999998,32.623000000000005,1198.924,240.46200000000002,1040.34,1986.874,1724.068,16.123,4.515,6.42,13.603,314.874,107.361,273.225,19.555,150.063,130.214,6.132999999999999,7.791,22.079,382.10900000000004,331.56699999999995,1.798,-2.7969999999999997,0.716,-1.01,35.105,11.969000000000001,30.461,11.035,1.675,43.611999999999995,35.235,2138.874,73.479,1855.9620000000002,4535.521,3935.6009999999997,4.8180000000000005,0.7240000000000001,24.346999999999998,0.28800000000000003,2.767,14.130999999999998,12.262,665.877,1152434048.0,4904.37,118.244,17.758,7.127999999999999,7.075,23.089000000000002,347.004,301.105,0.239,120.822,0.095,2.55,4.6610000000000005,1.589,4.044,,0.672,44.032,0.268,4.013,13.127,4.476,11.390999999999998,,1363.5,8354.117999999999,1.8473321199285047,0.3927015250544662,-156.20999999999998,1.007,1.5979999999999994,6.054000000000016,,-0.3119999999999994
15,Africa,2015,-3.991,-73.097,2.653,52.707,-1.012,-45.882,1.432,70.251,,,72.854,0.006999999999999999,0.154,0.366,0.309,,31.349,-5.567,22.485,-65.939,1118.524,208.752,945.946,1758.626,1487.287,787.3810000000003,,246.83599999999998,632.339,292.686,119.85700000000001,12.237,92.81700000000001,7.136,,139.477,3.596,8.888,,4207.085,1.508,92.277,68.194,4590.455,3882.192,534.775,80.309,37.172,7.146,25.823,85.681,1284.604,247.528,1086.402,2039.5810000000001,1724.8929999999998,15.222000000000001,-3.7039999999999997,6.095,-11.664000000000001,303.209,101.36399999999999,256.427,19.268,151.714,128.306,0.5379999999999999,7.723,2.057,384.166,324.893,1.554,-11.815999999999999,0.622,-4.148,30.956999999999997,10.349,26.18,11.788,2.265,43.97,48.453,2187.327,78.49600000000002,1849.8429999999998,4489.639,3796.9309999999996,6.035,0.9059999999999999,27.748,0.363,3.9210000000000003,18.052,15.267000000000001,665.8960000000002,1182439040.0,4974.621,117.95700000000001,17.714000000000006,1.788,7.1,6.205,353.209,298.712,0.457,95.178,0.183,4.436,9.096,3.0410000000000004,7.693,,1.129,71.291,0.452,9.357999999999999,22.485,7.517,19.016,,1322.735,8287.846,1.8054519650012906,0.3948851812949274,-66.27199999999999,1.7650000000000001,3.7300000000000004,-3.8699999999999903,,-1.5570000000000004
16,Africa,2016,1.235,21.713,0.9590000000000001,19.564,-5.73,-257.263,2.622,130.431,,,31.56900000000001,0.009000000000000001,0.115,0.48100000000000004,0.397,,31.128,6.135,23.254,68.617,1187.141,205.926,978.648,1780.339,1467.6660000000006,802.4730000000003,,249.796,643.852,306.894,115.801,15.913,87.162,7.2070000000000025,,139.253,4.939,11.306,,4208.474,2.699,92.34700000000001,123.90299999999999,4714.358,3886.3959999999997,530.775,80.234,38.244,2.773,25.861,35.624,1320.229,252.99599999999998,1088.363,2059.145,1697.506,14.431,-3.955,5.704,-11.993,291.216,95.464,240.071,19.336,155.167,127.915,1.699,7.653,6.528,390.694,322.078,1.983,29.274,0.784,9.062000000000001,40.019,13.119000000000002,32.991,10.862,0.899,43.231,19.662,2206.989,71.854,1819.385,4232.376,3489.063,5.941,0.898,0.395,0.355,0.071,18.124000000000002,14.940999999999999,661.538,1213041024.0,5105.052,114.79700000000001,17.352999999999998,-0.718,6.869,-2.535,350.675,289.087,0.616,36.554,0.243,3.325,12.421,4.072,10.24,,1.409,26.445999999999998,0.557,5.947,28.432,9.32,23.438000000000002,,1356.719,8071.860000000001,1.7121864737467964,0.3970998788051614,-215.986,1.343,2.4179999999999993,-4.056000000000012,,3.676
17,Africa,2017,3.647,64.936,8.873,182.702,5.572,235.821,2.256,115.18799999999999,,,32.868,0.012,0.158,0.639,0.514,,30.156,-0.387,22.653000000000002,-4.59,1182.55,200.704,950.433,1845.275,1483.076,828.095,,249.72099999999998,656.595,326.867,123.816,15.755999999999998,80.008,7.5710000000000015,,150.829,6.984,12.458,,4195.585,1.883,92.01,88.779,4803.1359999999995,3860.353,527.715,79.29,39.472,6.109,26.836,80.65899999999998,1400.8870000000006,262.70799999999997,1125.914,2241.847,1801.806,14.952,6.2920000000000025,5.93,18.323,309.539,99.512,248.78099999999998,20.117,166.585,133.887,6.76,7.99,26.409000000000002,417.103,335.23199999999997,1.903,-1.57,0.755,-0.628,39.391,12.664000000000001,31.659000000000002,9.662,0.5760000000000001,42.521,12.71,2219.699,64.303,1784.006,4468.197,3591.158,6.085,0.914,4.435,0.363,0.804,18.928,15.212,665.553,1244221952.0,5220.239000000001,121.223,18.214000000000002,7.71,7.2360000000000015,27.037,377.712,303.573,0.843,40.566,0.33399999999999996,5.039,17.46,5.6129999999999995,14.033,,1.504,9.544,0.597,2.714,31.145,10.013,25.031999999999996,,1384.372,8555.319,1.781194411317939,0.399322764434278,483.45900000000006,2.045,1.152000000000001,8.015,,-0.1570000000000018
18,Africa,2018,2.823,52.095,5.381,120.64,2.528,112.961,3.196,166.863,,,27.631999999999998,0.015,0.177,0.816,0.64,,30.335,3.4810000000000003,22.715999999999998,41.162,1223.712,201.085,959.081,1897.371,1487.06,845.795,,256.569,667.189,331.30300000000005,130.388,11.09,79.318,8.06,,162.585,9.85,14.288,,4222.128,3.154,91.97200000000001,151.499,4954.635,3883.183,522.908,78.883,39.171,6.228,27.624000000000002,87.244,1488.131,259.658,1166.319,2362.487,1851.5929999999998,15.415999999999999,4.692,6.016,14.524000000000001,324.064,102.191,253.984,20.534000000000002,173.676,136.118,3.6839999999999997,8.027999999999999,15.364,432.467,338.945,1.311,-30.025,0.512,-11.827,27.564,8.692,21.603,9.378,1.04,41.633,23.093000000000004,2242.792,62.165,1757.783,4581.1579999999985,3590.472,6.317,0.953,5.83,0.3720000000000001,1.103,20.031,15.699000000000002,662.89,1275921024.0,5387.102,127.426,19.223,7.199,7.516,27.191,404.903,317.342,1.165,40.214,0.45399999999999996,7.021,24.482,7.72,19.187,,1.689,14.015,0.659,4.365,35.510999999999996,11.198,27.831,,1385.645,8841.016,1.78439299766784,0.4015406159005984,285.696,2.8659999999999997,1.83,6.572000000000003,,-4.665999999999999
